user_id,age,gender,country,state,acquisition_source,tenure_days,recency_days,frequency_orders,frequency_orders_non_cancelled,monetary_gross,monetary_net,avg_order_value,avg_item_price,avg_basket_size,avg_price_tier,return_rate,cancellation_rate,avg_days_to_ship,avg_days_to_deliver,category_diversity,top_category,top_brand,top_department,first_order_date,last_order_date,is_non_purchaser,total_sessions,product_view_sessions,avg_funnel_depth,avg_events_per_session,avg_session_duration_sec,bounce_session_rate,dominant_traffic_source,dominant_browser,distinct_traffic_sources,first_session_date,last_session_date,days_browse_to_first_purchase,channel_consistency_flag,has_transaction_data,has_session_data,avg_session_duration_capped,log_session_duration,log_monetary_net,log_avg_item_price,discount_reliance_pct,avg_discount_depth,max_discount_depth,full_price_spend_share,discounted_spend,cart_abandonment_rate,cart_sessions,abandoned_cart_sessions,converting_sessions,session_conversion_rate,browse_to_cart_rate,simulated_price_change_pct,prob_churn_on_price_increase,price_elasticity,expected_spend_retention,expected_revenue_after_change,revenue_delta
93667,46,M,China,Guizhou,Email,1336,1049,1,0,74.98999786376953,0.0,74.98999786376953,74.98999786376953,1.0,74.98999786376953,0.0,1.0,,,1,Tops & Tees,Ralph Lauren,Men,2023-09-22,2023-09-22,0,1,1,5,5.0,350.0,0,Adwords,Safari,1,2023-09-22,2023-09-22,0,0,1,1,350.0,5.8608,0.0,4.3306,0.319,0.1504,0.1986,0.681,0.0,0.5427,1,0,1,1.0,0.547,0.1,0.0867,-0.8061,0.8396,0.0,0.0
93920,54,F,Spain,Comunidad de Madrid,Search,772,338,1,0,265.0,0.0,265.0,265.0,1.0,265.0,0.0,1.0,,,1,Outerwear & Coats,Mountain Hardwear,Women,2025-09-02,2025-09-02,0,1,1,5,5.0,269.0,0,YouTube,Chrome,1,2025-09-02,2025-09-02,0,0,1,1,269.0,5.5984,0.0,5.5835,0.3408,0.2687,0.4191,0.6592,0.0,0.4318,1,0,1,1.0,0.6667,0.1,0.2507,-1.087,0.6678,0.0,0.0
24502,61,F,Brasil,São Paulo,Search,2247,3,2,1,207.95000076293945,79.95000076293945,103.97500038146973,69.31666692097981,1.5,69.31666692097981,0.0,0.3333333333333333,-1.0,,3,Plus,Ray-Ban,Women,2023-06-16,2026-08-03,0,3,3,5,6.333333333333333,115598.33333333334,0,Email,Firefox,2,2023-06-16,2026-08-03,0,0,1,1,3600.0,8.189,4.3938,4.253,0.4987,0.2205,0.369,0.5013,39.87,0.6154,3,1,2,0.6667,0.4794,0.1,0.4005,-1.319,0.5204,45.77,-34.18
82514,65,F,United States,Illinois,Search,1633,53,2,2,52.310001373291016,52.310001373291016,26.155000686645508,26.155000686645508,1.0,26.155000686645508,0.0,0.0,2.0,,2,Leggings,DKNYC,Women,2023-09-05,2026-06-14,0,2,2,5,5.0,261.0,0,Adwords,Firefox,2,2023-09-05,2026-06-14,0,0,1,1,261.0,5.5683,3.9761,3.3016,0.6363,0.3618,0.428,0.3637,33.28,0.3118,2,1,1,0.5,0.4383,0.1,0.2428,-1.4251,0.6493,37.36,-14.95
22297,49,M,South Korea,Daegu Metropolitan City,Organic,1785,1422,1,1,145.9499969482422,145.9499969482422,145.9499969482422,48.64999898274739,3.0,48.64999898274739,0.0,0.0,-1.6666666666666667,,3,Tops & Tees,Hanes,Men,2022-09-14,2022-09-14,0,3,3,5,10.0,317528.6666666667,0,Email,Other,2,2022-09-14,2022-09-14,0,0,1,1,3600.0,8.189,4.9901,3.905,0.327,0.4264,0.5068,0.673,47.73,0.6504,3,2,1,0.3333,0.5837,0.1,0.2406,-0.9007,0.691,110.94,-35.01
86992,40,M,Brasil,Minas Gerais,Email,2430,624,2,2,187.8599967956543,135.87999725341797,93.92999839782712,46.96499919891357,2.0,46.96499919891357,0.5,0.0,-0.75,0.0,3,Shorts,PUMA,Men,2022-12-17,2024-11-20,0,4,4,5,7.0,108462.0,0,Facebook,Safari,4,2022-12-17,2024-11-20,0,0,1,1,3600.0,8.189,4.9191,3.8705,0.4371,0.276,0.3267,0.5629,59.39,0.7654,2,2,0,0.0,0.7409,0.1,0.4051,-1.3967,0.5118,76.5,-59.38
14160,27,M,France,Île-de-France,Search,1300,331,3,2,289.39000034332275,174.79999923706055,96.46333344777425,48.23166672388712,2.0,48.23166672388712,0.0,0.6666666666666666,1.5,4.0,5,Underwear,Indera,Men,2023-02-17,2025-09-09,0,6,6,5,10.333333333333334,159211.66666666666,0,Email,Firefox,3,2023-02-17,2025-09-09,0,0,1,1,3600.0,8.189,5.1693,3.8965,0.6393,0.1329,0.3239,0.3607,111.75,0.4546,5,4,1,0.1667,0.381,0.1,0.277,-1.6484,0.6038,116.1,-58.7
56859,44,F,China,Guangxi Zhuang Autonomous Region,Search,2642,1196,1,1,99.8000030517578,99.8000030517578,99.8000030517578,49.900001525878906,2.0,49.900001525878906,0.0,0.0,-0.5,2.5,2,Active,Life Is Good,Women,2023-04-28,2023-04-28,0,2,2,5,7.0,129898.5,0,Email,Safari,1,2023-04-28,2023-04-28,0,0,1,1,3600.0,8.189,4.6131,3.9299,0.0187,0.0,0.115,0.9813,1.87,0.5859,1,1,0,0.0,0.608,0.1,0.3045,-1.2197,0.6107,67.04,-32.76
24208,48,M,China,Shandong,Search,944,872,1,1,180.0,180.0,180.0,180.0,1.0,180.0,0.0,0.0,,,1,Jeans,Diesel,Men,2024-03-17,2024-03-17,0,1,1,5,5.0,252.0,0,Email,Firefox,1,2024-03-17,2024-03-17,0,0,1,1,252.0,5.5334,5.1985,5.1985,0.4707,0.2269,0.2741,0.5293,84.73,0.6401,1,0,1,1.0,0.6835,0.1,0.3064,-2.1048,0.5476,108.42,-71.58
39371,62,M,United States,New York,Search,2136,572,1,0,162.70000457763672,0.0,162.70000457763672,81.35000228881837,2.0,81.35000228881837,0.0,1.0,,,1,Tops & Tees,Minecraft,Men,2025-01-11,2025-01-11,0,2,2,5,7.0,173254.5,0,Email,Firefox,1,2025-01-11,2025-01-11,0,0,1,1,3600.0,8.189,0.0,4.411,0.4097,0.2655,0.2655,0.5903,0.0,0.7237,2,2,0,0.0,0.6934,0.1,0.4066,-1.1968,0.5224,0.0,0.0
57374,23,F,China,Guangdong,Search,219,84,2,0,44.430000305175774,0.0,22.215000152587887,22.215000152587887,1.0,22.215000152587887,0.0,1.0,,,2,Tops & Tees,Allegra K,Women,2026-03-03,2026-05-14,0,2,2,5,5.0,363.0,0,Email,Chrome,2,2026-03-03,2026-05-14,0,0,1,1,363.0,5.8972,0.0,3.1448,0.4535,0.2261,0.2375,0.5465,0.0,0.8462,1,1,0,0.0,0.7113,0.1,0.1914,-0.9748,0.7298,0.0,0.0
22227,68,F,Germany,Brandenburg,Search,715,418,2,2,299.9300003051758,299.9300003051758,149.9650001525879,74.98250007629393,2.0,74.98250007629393,0.0,0.0,0.3333333333333333,,3,Fashion Hoodies & Sweatshirts,Volcom,Women,2024-12-31,2025-06-14,0,4,4,5,8.75,43767.5,0,Email,Firefox,3,2024-12-31,2025-06-14,0,0,1,1,3600.0,8.189,5.7069,4.3305,0.3442,0.1582,0.1582,0.6558,103.24,0.3263,3,1,2,0.5,0.6203,0.1,0.01,-0.323,0.958,316.07,16.14
84240,29,F,China,Heilongjiang,Search,34,3,4,3,129.62000179290771,70.10000038146973,32.40500044822693,25.924000358581544,1.25,25.924000358581544,0.4,0.2,-1.6666666666666667,-1.5,5,Accessories,Allegra K,Women,2026-07-06,2026-08-03,0,5,5,5,5.8,121410.6,0,Adwords,Chrome,3,2026-07-06,2026-08-03,0,0,1,1,3600.0,8.189,4.2641,3.293,0.8692,0.3096,0.4361,0.1308,60.93,0.4529,2,1,1,0.2,0.6921,0.1,0.2772,-1.0764,0.645,49.74,-20.36
6525,21,F,China,Guizhou,Search,1819,1213,2,2,78.98000144958496,78.98000144958496,39.49000072479248,39.49000072479248,1.0,39.49000072479248,0.0,0.0,1.0,4.0,2,Swim,Aloha,Women,2021-12-21,2023-04-11,0,2,2,5,5.0,359.5,0,Adwords,Chrome,2,2021-12-21,2023-04-11,0,0,1,1,359.5,5.8875,4.3818,3.7011,0.503,0.2013,0.2915,0.497,39.73,0.532,2,1,1,0.5,0.5843,0.1,0.4743,-1.2951,0.4576,39.76,-39.22
8270,28,F,South Korea,Busan,Search,2603,1996,1,1,69.98999786376953,69.98999786376953,69.98999786376953,69.98999786376953,1.0,69.98999786376953,0.0,0.0,,,1,Sweaters,Skedouche,Women,2021-02-17,2021-02-17,0,1,1,5,5.0,231.0,0,Email,IE,1,2021-02-17,2021-02-17,0,0,1,1,231.0,5.4467,4.2625,4.2625,0.5416,0.3076,0.4129,0.4584,37.91,0.7536,1,1,0,0.0,0.6473,0.1,0.2605,-1.1236,0.6564,50.54,-19.45
65404,66,M,France,Auvergne-Rhône-Alpes,Display,470,331,1,1,158.47999954223633,158.47999954223633,158.47999954223633,39.61999988555908,4.0,39.61999988555908,0.0,0.0,1.25,,3,Tops & Tees,Hanes,Men,2025-09-09,2025-09-09,0,4,4,5,13.0,65873.25,0,Email,Firefox,2,2025-09-09,2025-09-09,0,0,1,1,3600.0,8.189,5.0719,3.7043,0.2613,0.312,0.3926,0.7387,41.41,0.6931,2,0,2,0.5,0.5728,0.1,0.3466,-1.8346,0.5335,93.0,-65.48
53952,27,F,Brasil,Pará,Search,2253,70,2,1,245.94999694824216,229.44999694824216,122.97499847412108,81.98333231608072,1.5,81.98333231608072,0.0,0.3333333333333333,1.5,,3,Sweaters,Curve Appeal,Women,2021-01-19,2026-05-28,0,3,3,5,6.333333333333333,86902.33333333331,0,YouTube,Chrome,3,2021-01-19,2026-05-28,0,0,1,1,3600.0,8.189,5.44,4.4186,0.7684,0.2276,0.3777,0.2316,176.31,0.7161,3,2,1,0.3333,0.6858,0.1,0.3497,-0.9791,0.5867,148.08,-81.37
79401,45,M,Germany,Bayern,Search,272,36,1,1,18.989999771118164,18.989999771118164,18.989999771118164,18.989999771118164,1.0,18.989999771118164,0.0,0.0,2.0,3.0,1,Accessories,TheTieBar,Men,2026-07-01,2026-07-01,0,1,1,5,5.0,307.0,0,Organic,Firefox,1,2026-07-01,2026-07-01,0,0,1,1,307.0,5.7301,2.9952,2.9952,0.7208,0.1463,0.1463,0.2792,13.69,0.5465,1,0,1,1.0,0.5164,0.1,0.4103,-1.1686,0.5208,10.88,-8.11
15250,28,M,Germany,Nordrhein-Westfalen,Search,1809,1668,1,1,38.77000045776367,38.77000045776367,38.77000045776367,38.77000045776367,1.0,38.77000045776367,0.0,0.0,,,1,Fashion Hoodies & Sweatshirts,DC,Men,2022-01-11,2022-01-11,0,1,1,5,5.0,399.0,0,Email,Firefox,1,2022-01-11,2022-01-11,0,0,1,1,399.0,5.9915,3.6831,3.6831,0.2682,0.2267,0.2267,0.7318,10.4,0.5632,1,0,1,1.0,0.5789,0.1,0.0783,-0.6166,0.8649,36.89,-1.88
8682,24,M,Brasil,São Paulo,Search,309,147,1,1,20.0,20.0,20.0,20.0,1.0,20.0,0.0,0.0,0.0,1.0,1,Socks,Stance,Men,2026-03-12,2026-03-12,0,1,1,5,5.0,206.0,0,Adwords,Chrome,1,2026-03-12,2026-03-12,0,0,1,1,206.0,5.3327,3.0445,3.0445,0.707,0.5059,0.6709,0.293,14.14,0.694,1,1,0,0.0,0.555,0.1,0.4224,-1.8365,0.4715,10.37,-9.63
78656,40,F,Brasil,Amazonas,Facebook,2602,1754,1,1,100.0,100.0,100.0,100.0,1.0,100.0,0.0,0.0,2.0,5.0,1,Intimates,Corset-story,Women,2021-10-17,2021-10-17,0,1,1,5,5.0,269.0,0,Email,Chrome,1,2021-10-17,2021-10-17,0,0,1,1,269.0,5.5984,4.6151,4.6151,0.5065,0.4384,0.5333,0.4935,50.65,0.3448,1,0,1,1.0,0.4899,0.1,0.2811,-1.2785,0.627,68.97,-31.03
72768,41,F,China,Guangdong,Email,1890,1612,1,1,108.0,108.0,108.0,54.0,2.0,54.0,0.0,0.0,,,2,Active,Bella,Women,2022-03-08,2022-03-08,0,2,2,5,7.0,259700.0,0,YouTube,Chrome,2,2022-03-08,2022-03-08,0,0,1,1,3600.0,8.189,4.6913,4.0073,0.9321,0.3023,0.3472,0.0679,100.67,0.5146,2,2,0,0.0,0.75,0.1,0.3338,-0.9856,0.6006,71.35,-36.65
76938,49,M,Brasil,São Paulo,Search,4,2,1,1,36.0,0.0,36.0,36.0,1.0,36.0,1.0,0.0,1.0,1.0,1,Shorts,Burnside,Men,2026-08-04,2026-08-04,0,1,1,5,5.0,558.0,0,Facebook,Chrome,1,2026-08-04,2026-08-04,0,0,1,1,558.0,6.3261,0.0,3.6109,0.4259,0.1062,0.2268,0.5741,0.0,0.6549,1,1,0,0.0,0.5244,0.1,0.2918,-0.8795,0.646,0.0,0.0
88137,17,F,China,Guangdong,Search,1182,469,2,2,118.75,58.79999923706056,59.375,59.375,1.0,59.375,0.5,0.0,1.5,5.5,2,Dresses,Gabby Skye,Women,2023-12-09,2025-04-24,0,2,2,5,5.0,522.0,0,YouTube,Firefox,2,2023-12-09,2025-04-24,0,0,1,1,522.0,6.2596,4.091,4.1006,0.8759,0.2097,0.2973,0.1241,51.5,0.6344,1,0,1,0.5,0.5082,0.1,0.324,-1.1862,0.5958,38.54,-20.26
97052,56,F,France,Île-de-France,Organic,725,5,3,3,85.42000007629393,85.42000007629393,28.47333335876465,21.355000019073486,1.3333333333333333,21.355000019073486,0.0,0.0,1.0,,4,Accessories,Isotoner,Women,2024-08-25,2026-08-01,0,4,4,5,6.0,86896.25,0,Adwords,Chrome,2,2024-08-25,2026-08-01,0,0,1,1,3600.0,8.189,4.4592,3.1071,0.4561,0.3642,0.4839,0.5439,38.96,0.6168,2,1,1,0.25,0.4372,0.1,0.2903,-1.3423,0.6144,57.73,-27.69
65397,33,F,China,Beijing,Search,133,104,1,1,156.0,156.0,156.0,52.0,3.0,52.0,0.0,0.0,,,3,Intimates,Flexees,Women,2026-04-24,2026-04-24,0,3,3,5,10.0,144876.33333333334,0,Email,Safari,3,2026-04-24,2026-04-24,0,0,1,1,3600.0,8.189,5.0562,3.9703,0.4578,0.2003,0.3243,0.5422,71.42,0.4899,3,2,1,0.3333,0.5937,0.1,0.1002,-1.0674,0.8037,137.91,-18.09
25892,63,M,China,Guangdong,Display,2595,1053,1,1,202.3000030517578,202.3000030517578,202.3000030517578,50.575000762939446,4.0,50.575000762939446,0.0,0.0,,,4,Sleep & Lounge,DFDesigns,Men,2023-09-18,2023-09-18,0,4,4,5,13.0,130665.25,0,Email,Chrome,2,2023-09-18,2023-09-18,0,0,1,1,3600.0,8.189,5.3147,3.943,0.1514,0.0,0.0,0.8486,30.63,0.5801,4,4,0,0.0,0.512,0.1,0.2641,-1.2183,0.6462,143.8,-58.5
25016,21,M,Poland,Lubuskie,Facebook,182,80,1,1,49.5,49.5,49.5,49.5,1.0,49.5,0.0,0.0,0.0,,1,Swim,O'Neill,Men,2026-05-18,2026-05-18,0,1,1,5,5.0,224.0,0,Email,Chrome,1,2026-05-18,2026-05-18,0,0,1,1,224.0,5.4161,3.922,3.922,0.756,0.434,0.6179,0.244,37.42,0.5622,1,0,1,1.0,0.6349,0.1,0.4647,-1.9446,0.4312,23.48,-26.02
442,60,M,Brasil,Bahia,Facebook,892,320,2,2,79.9900016784668,25.0,39.9950008392334,39.9950008392334,1.0,39.9950008392334,0.5,0.0,1.0,4.0,2,Pants,Savane,Men,2024-09-23,2025-09-20,0,2,2,5,5.0,368.0,0,Email,Chrome,2,2024-09-23,2025-09-20,0,0,1,1,368.0,5.9108,3.2581,3.7135,0.1008,0.2184,0.323,0.8992,2.52,0.4578,2,0,2,1.0,0.5391,0.1,0.1808,-1.6183,0.6866,18.88,-6.12
58433,61,M,Brasil,Bahia,Search,2208,220,1,0,92.13999938964844,0.0,92.13999938964844,46.06999969482422,2.0,46.06999969482422,0.0,1.0,,,2,Swim,Stohlquist,Men,2025-12-29,2025-12-29,0,2,2,5,7.0,302856.0,0,Adwords,Safari,1,2025-12-29,2025-12-29,0,0,1,1,3600.0,8.189,0.0,3.8516,0.6019,0.1256,0.303,0.3981,0.0,0.4509,2,1,1,0.5,0.6811,0.1,0.2292,-1.1503,0.6821,0.0,0.0
86837,19,F,Japan,Tokyo,Facebook,860,183,4,2,385.6899988651276,297.8699972629547,96.42249971628188,64.28166647752126,1.5,64.28166647752126,0.0,0.3333333333333333,2.0,,5,Plus,Chestnut Hill,Women,2024-05-25,2026-02-04,0,6,6,5,7.5,72601.83333333331,0,Email,Chrome,2,2024-05-25,2026-02-04,0,0,1,1,3600.0,8.189,5.7,4.1787,0.4223,0.2102,0.2102,0.5777,125.79,0.2615,6,1,5,0.8333,0.7906,0.1,0.1758,-1.0724,0.7358,241.09,-56.78
29062,24,M,Brasil,São Paulo,Facebook,598,159,1,1,51.98999977111816,51.98999977111816,51.98999977111816,25.99499988555908,2.0,25.99499988555908,0.0,0.0,1.5,3.5,2,Accessories,Lee,Men,2026-02-28,2026-02-28,0,2,2,5,7.0,86960.5,0,Email,Firefox,1,2026-02-27,2026-02-27,1,0,1,1,3600.0,8.189,3.9701,3.2957,0.6342,0.4037,0.4377,0.3658,32.97,0.6794,2,1,1,0.5,0.4198,0.1,0.3561,-1.5416,0.5446,31.15,-20.84
21826,63,F,Brasil,Minas Gerais,Search,682,81,2,2,96.72999954223631,68.0,48.36499977111816,32.24333318074544,1.5,32.24333318074544,0.6666666666666666,0.0,-2.0,0.5,3,Skirts,Allegra K,Women,2025-01-28,2026-05-17,0,3,3,5,6.333333333333333,202071.0,0,Email,Safari,3,2025-01-28,2026-05-17,0,0,1,1,3600.0,8.189,4.2341,3.5039,0.4148,0.188,0.2355,0.5852,28.21,0.4687,1,0,1,0.3333,0.6944,0.1,0.1142,-0.8797,0.8079,60.43,-7.57
3396,27,M,China,Fujian,Search,502,56,2,2,210.9799995422364,210.9799995422364,105.48999977111816,52.74499988555908,2.0,52.74499988555908,0.0,0.0,-0.4999999999999998,2.75,4,Accessories,TheTieBar,Men,2026-03-20,2026-06-11,0,4,4,5,8.75,108718.25,0,Email,Firefox,2,2026-03-20,2026-06-11,0,0,1,1,3600.0,8.189,5.3565,3.9843,0.4151,0.4913,0.6549,0.5849,87.58,0.827,3,3,0,0.0,0.6177,0.1,0.2911,-1.7986,0.5814,134.93,-76.05
17334,38,M,United States,Massachusetts,Search,1681,275,2,2,45.75,33.75,22.875,22.875,1.0,22.875,0.5,0.0,2.5,3.0,2,Socks,Brooks,Men,2025-03-13,2025-11-04,0,2,2,5,5.0,409.0,0,Email,Safari,2,2025-03-12,2025-11-04,1,0,1,1,409.0,6.0162,3.5482,3.1728,0.7831,0.195,0.195,0.2169,26.43,0.46,2,1,1,0.5,0.6275,0.1,0.163,-1.3713,0.7222,26.81,-6.94
84601,39,F,United States,California,Search,1504,800,2,2,104.48000144958496,104.48000144958496,52.24000072479248,34.82666714986165,1.5,34.82666714986165,0.0,0.0,-1.3333333333333333,2.0,3,Intimates,Booty Pop,Women,2022-11-19,2024-05-28,0,3,3,5,6.333333333333333,173204.0,0,YouTube,Chrome,3,2022-11-19,2024-05-28,0,0,1,1,3600.0,8.189,4.6585,3.5787,0.1034,0.2766,0.4525,0.8966,10.8,0.3849,2,0,2,0.6667,0.5083,0.1,0.1419,-1.4306,0.7354,84.52,-19.96
87031,40,M,South Korea,Seoul,Search,1850,636,4,4,426.93999099731445,426.93999099731445,106.7349977493286,85.38799819946288,1.25,85.38799819946288,0.0,0.0,2.0,6.0,5,Suits & Sport Coats,Tommy Hilfiger,Men,2023-03-23,2024-11-08,0,5,5,5,5.8,121331.6,0,Adwords,Chrome,3,2023-03-23,2024-11-08,0,0,1,1,3600.0,8.189,6.059,4.4588,0.4158,0.1225,0.3267,0.5842,177.52,0.6497,3,2,1,0.2,0.7158,0.1,0.3049,-1.3661,0.6001,281.83,-145.11
90394,62,F,United States,Florida,Search,203,70,1,1,17.950000762939453,17.950000762939453,17.950000762939453,17.950000762939453,1.0,17.950000762939453,0.0,0.0,3.0,,1,Socks & Hosiery,SmartWool,Women,2026-05-28,2026-05-28,0,1,1,5,5.0,340.0,0,Email,Chrome,1,2026-05-28,2026-05-28,0,0,1,1,340.0,5.8319,2.9418,2.9418,0.8629,0.4106,0.6355,0.1371,15.49,0.7531,1,0,1,1.0,0.4975,0.1,0.4132,-2.4318,0.4441,8.77,-9.18
67288,39,F,United States,New Jersey,Organic,1291,499,1,1,91.0999984741211,91.0999984741211,91.0999984741211,45.54999923706056,2.0,45.54999923706056,0.0,0.0,,,1,Intimates,Vanity Fair,Women,2025-03-25,2025-03-25,0,2,2,5,7.0,173430.0,0,Email,Firefox,2,2025-03-25,2025-03-25,0,0,1,1,3600.0,8.189,4.5229,3.8405,0.3475,0.1403,0.3401,0.6525,31.66,0.4061,2,1,1,0.5,0.7364,0.1,0.4271,-1.7923,0.4702,47.12,-43.98
19176,46,F,China,Sichuan,Facebook,2042,1008,1,1,13.989999771118164,13.989999771118164,13.989999771118164,13.989999771118164,1.0,13.989999771118164,0.0,0.0,,,1,Leggings,Vivian's Fashions,Women,2023-11-02,2023-11-02,0,1,1,5,5.0,491.0,0,Email,Chrome,1,2023-11-02,2023-11-02,0,0,1,1,491.0,6.1985,2.7074,2.7074,0.4228,0.1898,0.409,0.5772,5.91,0.5646,1,0,1,1.0,0.6634,0.1,0.6111,-1.7968,0.319,4.91,-9.08
76161,52,M,Japan,Tokyo,Organic,696,193,1,0,69.94999694824219,0.0,69.94999694824219,69.94999694824219,1.0,69.94999694824219,0.0,1.0,,,1,Suits & Sport Coats,Giorgio Cerruti,Men,2026-01-25,2026-01-25,0,1,1,5,5.0,464.0,0,Adwords,Other,1,2026-01-25,2026-01-25,0,0,1,1,464.0,6.142,0.0,4.262,0.5791,0.4038,0.4698,0.4209,0.0,0.4922,1,0,1,1.0,0.6542,0.1,0.4344,-1.277,0.4934,0.0,0.0
54153,69,F,Spain,Cataluña,Search,1326,994,2,2,372.1900005340576,372.1900005340576,186.0950002670288,186.0950002670288,1.0,186.0950002670288,0.0,0.0,1.5,3.0,2,Outerwear & Coats,Cole Haan,Women,2023-03-27,2023-11-16,0,2,2,5,5.0,362.5,0,Email,Chrome,1,2023-03-27,2023-11-16,0,0,1,1,362.5,5.8958,5.9221,5.2316,0.395,0.2845,0.4771,0.605,147.02,0.5221,2,0,2,1.0,0.6331,0.1,0.1448,-0.9699,0.7723,316.19,-56.0
42348,46,M,United States,Texas,Search,234,90,1,1,51.9900016784668,51.9900016784668,51.9900016784668,25.9950008392334,2.0,25.9950008392334,0.0,0.0,1.5,,2,Underwear,Cover Male,Men,2026-05-08,2026-05-08,0,2,2,5,7.0,43904.0,0,YouTube,Chrome,2,2026-05-08,2026-05-08,0,0,1,1,3600.0,8.189,3.9701,3.2957,0.896,0.3131,0.4694,0.104,46.58,0.6649,1,0,1,0.5,0.705,0.1,0.516,-1.9952,0.3875,22.16,-29.83
28129,59,M,Brasil,Santa Catarina,Facebook,1959,582,1,1,54.0,54.0,54.0,54.0,1.0,54.0,0.0,0.0,1.0,,1,Shorts,Analog,Men,2025-01-01,2025-01-01,0,1,1,5,5.0,584.0,0,Adwords,Firefox,1,2025-01-01,2025-01-01,0,0,1,1,584.0,6.3716,4.0073,4.0073,0.1682,0.1987,0.1987,0.8318,9.08,0.4408,1,0,1,1.0,0.3245,0.1,0.1043,-0.9812,0.8078,47.98,-6.02
96555,39,M,China,Shanghai,Search,1858,9,4,4,223.6100006103516,223.6100006103516,55.90250015258789,37.268333435058594,1.5,37.268333435058594,0.0,0.0,0.3999999999999999,5.0,4,Underwear,Gregg Homme,Men,2021-10-28,2026-07-28,0,6,6,5,7.5,72624.83333333331,0,Email,Chrome,3,2021-10-28,2026-07-27,0,0,1,1,3600.0,8.189,5.4144,3.6446,0.5461,0.3379,0.4511,0.4539,122.11,0.677,3,3,0,0.0,0.6546,0.1,0.4307,-2.0897,0.4503,110.76,-112.85
39745,37,F,Spain,Cataluña,Search,2232,601,2,1,130.95000076293945,108.96000099182127,65.47500038146973,32.73750019073486,2.0,32.73750019073486,0.0,0.25,0.3333333333333333,1.3333333333333333,4,Leggings,Rampage,Women,2024-10-23,2024-12-13,0,4,4,5,8.75,108780.5,0,Adwords,Chrome,3,2024-10-23,2024-12-13,0,0,1,1,3600.0,8.189,4.7001,3.5186,0.3357,0.1252,0.2466,0.6643,36.58,0.6816,3,1,2,0.5,0.6896,0.1,0.1031,-0.5276,0.8496,101.83,-7.13
49239,61,F,Brasil,Pará,Organic,1509,1056,1,1,21.479999542236328,21.479999542236328,21.479999542236328,21.479999542236328,1.0,21.479999542236328,0.0,0.0,2.0,,1,Blazers & Jackets,Allegra K,Women,2023-09-15,2023-09-15,0,1,1,5,5.0,390.0,0,Email,Safari,1,2023-09-15,2023-09-15,0,0,1,1,390.0,5.9687,3.1126,3.1126,0.3501,0.0586,0.2573,0.6499,7.52,0.5905,1,1,0,0.0,0.4968,0.1,0.2789,-0.9156,0.6551,15.48,-6.0
72640,68,F,Germany,Hessen,Organic,2198,395,4,3,344.8400001525879,306.88999938964844,86.21000003814697,49.26285716465541,1.75,49.26285716465541,0.0,0.1428571428571428,0.25,,7,Sleep & Lounge,Old Shanghai,Women,2023-01-16,2025-07-07,0,7,7,5,7.7142857142857135,173424.14285714287,0,Adwords,Safari,3,2023-01-16,2025-07-07,0,0,1,1,3600.0,8.189,5.7297,3.9173,0.3837,0.0786,0.0786,0.6163,117.75,0.6965,5,2,3,0.4286,0.5814,0.1,0.2303,-0.4128,0.7379,249.1,-57.79
44684,13,M,China,Henan,Search,703,600,1,1,36.9900016784668,36.9900016784668,36.9900016784668,36.9900016784668,1.0,36.9900016784668,0.0,0.0,1.0,5.0,1,Tops & Tees,Hot Chillys,Men,2024-12-14,2024-12-14,0,1,1,5,5.0,412.0,0,Email,Chrome,1,2024-12-14,2024-12-14,0,0,1,1,412.0,6.0234,3.6373,3.6373,0.8164,0.193,0.2524,0.1836,30.2,0.5861,1,0,1,1.0,0.5294,0.1,0.3984,-2.0076,0.4808,19.56,-17.43
65579,12,F,China,Liaoning,Search,1295,949,1,1,158.0,158.0,158.0,158.0,1.0,158.0,0.0,0.0,1.0,5.0,1,Jeans,Joe's Jeans,Women,2023-12-31,2023-12-31,0,1,1,5,5.0,445.0,0,Facebook,Safari,1,2023-12-31,2023-12-31,0,0,1,1,445.0,6.1003,5.0689,5.0689,0.5404,0.3594,0.621,0.4596,85.38,0.6399,1,1,0,0.0,0.5601,0.1,0.2794,-1.4665,0.6149,106.87,-51.13
58795,58,F,Brasil,Pará,Facebook,1469,98,2,2,187.379997253418,187.379997253418,93.68999862670896,93.68999862670896,1.0,93.68999862670896,0.0,0.0,1.5,5.5,2,Shorts,Robert Rodriguez,Women,2026-03-28,2026-04-30,0,2,2,5,5.0,325.5,0,Email,Other,2,2026-03-27,2026-04-30,1,0,1,1,325.5,5.7884,5.2385,4.5506,0.5365,0.3672,0.5423,0.4635,100.53,0.5895,2,2,0,0.0,0.5624,0.1,0.3268,-1.6425,0.5627,115.98,-71.4
88605,17,M,Japan,Kanagawa,Search,1696,943,1,1,69.5,69.5,69.5,69.5,1.0,69.5,0.0,0.0,1.0,4.0,1,Sweaters,Marc New York by Andrew Marc,Men,2024-01-06,2024-01-06,0,1,1,5,5.0,315.0,0,Email,Safari,1,2024-01-06,2024-01-06,0,0,1,1,315.0,5.7557,4.2556,4.2556,0.5143,0.2144,0.2144,0.4857,35.74,0.4942,1,0,1,1.0,0.6783,0.1,0.143,-0.7797,0.7902,60.41,-9.09
